$$$Enthalpy of Mixing Data Set 3282
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Hexane
2	C6H14	86.177	110-54-3	Acetic acid butyl ester
Temperature	298.150	K
hE [J/mol]	x1 [mol/mol]
179.100	0.05990
243.100	0.08200
320.900	0.12010
421.300	0.15840
513.400	0.19510
574.900	0.23210
621.300	0.26750
653.500	0.30980
839.300	0.46310
812.100	0.63650
710.000	0.75030
678.200	0.78120
624.700	0.80710
567.300	0.83400
513.000	0.85650
462.800	0.87740
373.600	0.90580
295.400	0.92960
Source
Grolier J.-P.E.; Ballet D.; Viallard A.: Thermodynamics of Ester-Containing Mixtures. Excess Enthalpies and Excess Volumes for Alkyl Acetates and Alkyl Benzoates + Alkanes, + Benzene, + Toluene, and + Ethylbenzene. J.Chem.Thermodyn. 6 (1974) 895-908
$$$Enthalpy of Mixing Data Set 22993
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Acetic acid butyl ester
2	C6H14	86.177	110-54-3	Hexane
Temperature	291.150	K
Pressure	1.0098	bar
hE [J/mol]	x1 [mol/mol]
227.000	0.06080
424.000	0.13270
626.000	0.20720
759.000	0.27650
865.000	0.34360
923.000	0.40460
941.000	0.45930
939.000	0.47650
922.000	0.52780
877.000	0.58490
802.000	0.64890
697.000	0.71630
557.000	0.78940
385.000	0.86260
198.000	0.93560
Source
Pérez E.; Ortega J.; Fernández L.; Wisniak J.; Canosa J.: New experimental data for binaries of butyl ester with alkanes (C5C10). Fluid Phase Equilib. 412 (2016) 79-93
$$$Enthalpy of Mixing Data Set 22994
No.	Formula	Molar Mass	CAS Registry Number	Name
1	C6H14	86.177	110-54-3	Acetic acid butyl ester
2	C6H14	86.177	110-54-3	Hexane
Temperature	298.150	K
Pressure	1.0098	bar
hE [J/mol]	x1 [mol/mol]
227.000	0.05530
418.000	0.12350
582.000	0.19460
739.000	0.26710
826.000	0.33370
868.000	0.39410
886.000	0.41850
888.000	0.45050
895.000	0.46190
892.000	0.51130
870.000	0.56750
821.000	0.61840
740.000	0.68340
545.000	0.79080
410.000	0.85280
231.000	0.92120
Source
Pérez E.; Ortega J.; Fernández L.; Wisniak J.; Canosa J.: New experimental data for binaries of butyl ester with alkanes (C5C10). Fluid Phase Equilib. 412 (2016) 79-93
Source
Grolier J.-P.E.; Ballet D.; Viallard A.: Thermodynamics of Ester-Containing Mixtures. Excess Enthalpies and Excess Volumes for Alkyl Acetates and Alkyl Benzoates + Alkanes, + Benzene, + Toluene, and + Ethylbenzene. J.Chem.Thermodyn. 6 (1974) 895-908
Pérez E.; Ortega J.; Fernández L.; Wisniak J.; Canosa J.: New experimental data for binaries of butyl ester with alkanes (C5C10). Fluid Phase Equilib. 412 (2016) 79-93
